Channel			  :,CH1
Frequency			  :,F=3.021MHz
Period 			  :,T=320.0ns
PK-PK				  :,Vpp=2.020V
Average			  :,V=50.47mV
Vertical pos		  :,0.00mV
Probe attenuation	  :,1X
Voltage per ADC value:,20.00mV
Time interval		  :,0.02uS

index,CH1_Voltage(mV)
7405,-300.00
7406,-300.00
7407,-300.00
7408,-300.00
7409,-300.00
7410,-300.00
7411,-300.00
7412,-300.00
7413,-300.00
7414,-300.00
7415,-300.00
7416,-300.00
7417,-300.00
7418,-300.00
7419,-320.00
7420,-320.00
7421,-300.00
7422,-300.00
7423,-300.00
7424,-300.00
7425,-300.00
7426,-300.00
7427,-300.00
7428,-300.00
7429,-300.00
7430,-300.00
7431,-300.00
7432,-300.00
7433,-300.00
7434,-300.00
7435,-300.00
7436,-300.00
7437,-300.00
7438,-300.00
7439,-300.00
7440,-300.00
7441,-320.00
7442,-320.00
7443,-300.00
7444,-300.00
7445,-300.00
7446,-300.00
7447,-300.00
7448,-300.00
7449,-300.00
7450,-300.00
7451,-300.00
7452,-300.00
7453,-300.00
7454,-300.00
7455,-300.00
7456,-300.00
7457,-300.00
7458,-300.00
7459,-300.00
7460,-300.00
7461,-300.00
7462,-300.00
7463,-300.00
7464,-300.00
7465,-300.00
7466,-300.00
7467,-320.00
7468,-320.00
7469,-300.00
7470,-300.00
7471,-300.00
7472,-280.00
7473,-280.00
7474,-280.00
7475,-300.00
7476,-320.00
7477,-340.00
7478,-380.00
7479,-360.00
7480,-280.00
7481,-100.00
7482,120.00
7483,380.00
7484,620.00
7485,780.00
7486,880.00
7487,860.00
7488,820.00
7489,760.00
7490,700.00
7491,680.00
7492,680.00
7493,700.00
7494,720.00
7495,740.00
7496,740.00
7497,740.00
7498,740.00
7499,720.00
7500,720.00
7501,740.00
7502,740.00
7503,740.00
7504,720.00
7505,720.00
7506,720.00
7507,740.00
7508,720.00
7509,720.00
7510,720.00
7511,740.00
7512,720.00
7513,720.00
7514,740.00
7515,740.00
7516,720.00
7517,720.00
7518,720.00
7519,740.00
7520,740.00
7521,740.00
7522,740.00
7523,720.00
7524,740.00
7525,740.00
7526,740.00
7527,740.00
7528,740.00
7529,720.00
7530,720.00
7531,720.00
7532,720.00
7533,720.00
7534,720.00
7535,720.00
7536,720.00
7537,720.00
7538,720.00
7539,720.00
7540,720.00
7541,740.00
7542,740.00
7543,740.00
7544,740.00
7545,740.00
7546,720.00
7547,720.00
7548,740.00
7549,740.00
7550,740.00
7551,740.00
7552,740.00
7553,740.00
7554,740.00
7555,740.00
7556,740.00
7557,740.00
7558,720.00
7559,720.00
7560,740.00
7561,740.00
7562,740.00
7563,720.00
7564,740.00
7565,740.00
7566,740.00
7567,740.00
7568,740.00
7569,740.00
7570,740.00
7571,740.00
7572,740.00
7573,740.00
7574,740.00
7575,740.00
7576,720.00
7577,740.00
7578,720.00
7579,720.00
7580,720.00
7581,720.00
7582,740.00
7583,740.00
7584,740.00
7585,740.00
7586,720.00
7587,720.00
7588,740.00
7589,740.00
7590,740.00
7591,740.00
7592,740.00
7593,740.00
7594,740.00
7595,740.00
7596,740.00
7597,740.00
7598,740.00
7599,740.00
7600,740.00
7601,740.00
7602,740.00
7603,740.00
7604,720.00
7605,740.00
7606,740.00
7607,720.00
7608,740.00
7609,740.00
7610,720.00
7611,720.00
7612,740.00
7613,740.00
7614,740.00
7615,740.00
7616,740.00
7617,740.00
7618,740.00
7619,740.00
7620,740.00
7621,740.00
7622,740.00
7623,740.00
7624,740.00
7625,740.00
7626,720.00
7627,720.00
7628,720.00
7629,720.00
7630,720.00
7631,740.00
7632,740.00
7633,740.00
7634,720.00
7635,740.00
7636,740.00
7637,740.00
7638,740.00
7639,740.00
7640,740.00
7641,740.00
7642,740.00
7643,740.00
7644,740.00
7645,720.00
7646,740.00
7647,740.00
7648,740.00
7649,740.00
7650,740.00
7651,720.00
7652,720.00
7653,740.00
7654,720.00
7655,740.00
7656,720.00
7657,740.00
7658,740.00
7659,740.00
7660,740.00
7661,740.00
7662,740.00
7663,740.00
7664,740.00
7665,740.00
7666,740.00
7667,740.00
7668,740.00
7669,740.00
7670,740.00
7671,740.00
7672,720.00
7673,720.00
7674,720.00
7675,740.00
7676,720.00
7677,720.00
7678,740.00
7679,720.00
7680,720.00
7681,740.00
7682,740.00
7683,740.00
7684,720.00
7685,740.00
7686,740.00
7687,740.00
7688,740.00
7689,740.00
7690,740.00
7691,740.00
7692,740.00
7693,740.00
7694,740.00
7695,740.00
7696,720.00
7697,720.00
7698,720.00
7699,740.00
7700,740.00
7701,740.00
7702,720.00
7703,720.00
7704,740.00
7705,740.00
7706,740.00
7707,740.00
7708,740.00
7709,740.00
7710,740.00
7711,740.00
7712,740.00
7713,740.00
7714,740.00
7715,740.00
7716,740.00
7717,740.00
7718,740.00
7719,720.00
7720,720.00
7721,740.00
7722,740.00
7723,740.00
7724,740.00
7725,720.00
7726,720.00
7727,740.00
7728,740.00
7729,740.00
7730,740.00
7731,740.00
7732,740.00
7733,740.00
7734,740.00
7735,740.00
7736,740.00
7737,740.00
7738,740.00
7739,720.00
7740,740.00
7741,740.00
7742,740.00
7743,740.00
7744,720.00
7745,740.00
7746,740.00
7747,740.00
7748,740.00
7749,740.00
7750,720.00
7751,740.00
7752,740.00
7753,740.00
7754,740.00
7755,740.00
7756,740.00
7757,740.00
7758,740.00
7759,740.00
7760,740.00
7761,740.00
7762,740.00
7763,740.00
7764,740.00
7765,740.00
7766,740.00
7767,720.00
7768,740.00
7769,740.00
7770,740.00
7771,740.00
7772,740.00
7773,740.00
7774,740.00
7775,740.00
7776,740.00
7777,740.00
7778,720.00
7779,740.00
7780,740.00
7781,740.00
7782,740.00
7783,740.00
7784,740.00
7785,740.00
7786,740.00
7787,740.00
7788,740.00
7789,720.00
7790,720.00
7791,740.00
7792,740.00
7793,740.00
7794,720.00
7795,740.00
7796,740.00
7797,740.00
7798,740.00
7799,740.00
7800,740.00
7801,740.00
7802,740.00
7803,740.00
7804,740.00
7805,740.00
7806,740.00
7807,740.00
7808,740.00
7809,740.00
7810,740.00
7811,740.00
7812,740.00
7813,740.00
7814,740.00
7815,740.00
7816,740.00
7817,740.00
7818,740.00
7819,740.00
7820,740.00
7821,740.00
7822,740.00
7823,740.00
7824,740.00
7825,740.00
7826,740.00
7827,740.00
7828,740.00
7829,740.00
7830,740.00
7831,740.00
7832,740.00
7833,740.00
7834,720.00
7835,720.00
7836,720.00
7837,740.00
7838,740.00
7839,740.00
7840,740.00
7841,740.00
7842,740.00
7843,740.00
7844,740.00
7845,740.00
7846,740.00
7847,740.00
7848,740.00
7849,740.00
7850,740.00
7851,740.00
7852,740.00
7853,740.00
7854,740.00
7855,740.00
7856,740.00
7857,740.00
7858,740.00
7859,740.00
7860,740.00
7861,740.00
7862,740.00
7863,740.00
7864,740.00
7865,740.00
7866,740.00
7867,740.00
7868,720.00
7869,740.00
7870,740.00
7871,740.00
7872,740.00
7873,740.00
7874,740.00
7875,740.00
7876,740.00
7877,740.00
7878,740.00
7879,740.00
7880,740.00
7881,740.00
7882,740.00
7883,740.00
7884,740.00
7885,740.00
7886,720.00
7887,720.00
7888,720.00
7889,740.00
7890,760.00
7891,740.00
7892,720.00
7893,680.00
7894,640.00
7895,580.00
7896,540.00
7897,560.00
7898,640.00
7899,740.00
7900,880.00
7901,980.00
7902,1000.00
7903,980.00
7904,880.00
7905,700.00
7906,500.00
7907,320.00
7908,180.00
7909,140.00
7910,200.00
7911,320.00
7912,520.00
7913,700.00
7914,920.00
7915,1040.00
7916,1080.00
7917,1040.00
7918,940.00
7919,740.00
7920,540.00
7921,340.00
7922,200.00
7923,160.00
7924,200.00
7925,320.00
7926,500.00
7927,700.00
7928,920.00
7929,1020.00
7930,1080.00
7931,1040.00
7932,940.00
7933,740.00
7934,560.00
7935,340.00
7936,220.00
7937,140.00
7938,180.00
7939,300.00
7940,480.00
7941,680.00
7942,900.00
7943,1020.00
7944,1100.00
7945,1060.00
7946,960.00
7947,780.00
7948,560.00
7949,360.00
7950,220.00
7951,160.00
7952,180.00
7953,300.00
7954,460.00
7955,660.00
7956,860.00
7957,1000.00
7958,1080.00
7959,1060.00
7960,980.00
7961,800.00
7962,600.00
7963,380.00
7964,240.00
7965,160.00
7966,160.00
7967,280.00
7968,440.00
7969,660.00
7970,860.00
7971,1000.00
7972,1100.00
7973,1060.00
7974,980.00
7975,800.00
7976,600.00
7977,400.00
7978,240.00
7979,160.00
7980,160.00
7981,260.00
7982,420.00
7983,620.00
7984,740.00
7985,740.00
7986,740.00
7987,740.00
7988,740.00
7989,740.00
7990,740.00
7991,720.00
7992,740.00
7993,720.00
7994,740.00
7995,740.00
7996,740.00
7997,740.00
7998,740.00
7999,740.00
